datestamp,index_code,index_name,convexity,return,modified_duration,yield
2017-08-23,SAGB Index,SA Govt Bond Index,87.5,-0.34109741,7.05,8.98
2017-08-24,SAGB Index,SA Govt Bond Index,87.8,0.167168996,7.06,8.96
2017-08-25,SAGB Index,SA Govt Bond Index,87.6,-0.071222817,7.05,8.97
2017-08-28,SAGB Index,SA Govt Bond Index,88.8,0.142195191,7.14,8.96
2017-08-29,SAGB Index,SA Govt Bond Index,88.8,0.023548391,7.14,8.96
2017-08-30,SAGB Index,SA Govt Bond Index,88.3,-0.19220802,7.12,8.98
2017-08-31,SAGB Index,SA Govt Bond Index,88.4,0.142937363,7.13,8.97
2017-09-01,SAGB Index,SA Govt Bond Index,88.8,0.455445927,7.14,8.93
2017-09-04,SAGB Index,SA Govt Bond Index,88.4,-0.096415648,7.13,8.95
2017-09-05,SAGB Index,SA Govt Bond Index,89,0.510742942,7.15,8.91
2017-09-06,SAGB Index,SA Govt Bond Index,89.1,0.146902757,7.15,8.89
2017-09-07,SAGB Index,SA Govt Bond Index,89.3,0.072212594,7.16,8.89
2017-09-08,SAGB Index,SA Govt Bond Index,89.3,0.141364998,7.16,8.88
2017-09-11,SAGB Index,SA Govt Bond Index,88.7,-0.342061397,7.13,8.92
2017-09-12,SAGB Index,SA Govt Bond Index,88.8,0.004530011,7.14,8.92
2017-09-13,SAGB Index,SA Govt Bond Index,88.9,0.16882239,7.14,8.91
2017-09-14,SAGB Index,SA Govt Bond Index,89,0.14140483,7.15,8.9
2017-09-15,SAGB Index,SA Govt Bond Index,89.1,0.162568301,7.15,8.88
2017-09-18,SAGB Index,SA Govt Bond Index,89.3,0.218833558,7.15,8.87
2017-09-19,SAGB Index,SA Govt Bond Index,89,-0.194305449,7.14,8.89
2017-09-20,SAGB Index,SA Govt Bond Index,89.1,0.171626797,7.14,8.88
2017-09-21,SAGB Index,SA Govt Bond Index,89.1,-0.079609154,7.14,8.89
2017-09-22,SAGB Index,SA Govt Bond Index,89.3,0.148953085,7.15,8.88
2017-09-26,SAGB Index,SA Govt Bond Index,88.6,-0.382724312,7.11,8.92
2017-09-27,SAGB Index,SA Govt Bond Index,88.2,-0.838700717,7.11,9
2017-09-28,SAGB Index,SA Govt Bond Index,88.3,0.151616218,7.12,8.99
2017-09-29,SAGB Index,SA Govt Bond Index,88.9,0.525483135,7.14,8.94
2017-10-02,SAGB Index,SA Govt Bond Index,88.5,-0.226762496,7.12,8.97
2017-10-03,SAGB Index,SA Govt Bond Index,88,-0.3705466,7.1,9
2017-10-04,SAGB Index,SA Govt Bond Index,88.4,0.370350285,7.12,8.97
2017-10-05,SAGB Index,SA Govt Bond Index,88.2,-0.174295584,7.11,8.99
2017-10-06,SAGB Index,SA Govt Bond Index,87.7,-0.3642154,7.09,9.03
2017-10-09,SAGB Index,SA Govt Bond Index,87.1,-0.377112496,7.06,9.08
2017-10-10,SAGB Index,SA Govt Bond Index,88,0.764819701,7.1,9.01
2017-10-11,SAGB Index,SA Govt Bond Index,87.7,-0.121323632,7.09,9.02
2017-10-12,SAGB Index,SA Govt Bond Index,87.5,-0.07882507,7.08,9.03
2017-10-13,SAGB Index,SA Govt Bond Index,87.9,0.445336906,7.09,8.99
2017-10-16,SAGB Index,SA Govt Bond Index,87.6,-0.022464162,7.08,9
2017-10-17,SAGB Index,SA Govt Bond Index,86.8,-0.69619713,7.04,9.07
2017-10-18,SAGB Index,SA Govt Bond Index,86.8,0.020697324,7.04,9.07
2017-10-19,SAGB Index,SA Govt Bond Index,86.7,-0.15993266,7.03,9.08
2017-10-20,SAGB Index,SA Govt Bond Index,86.5,-0.179509878,7.02,9.1
2017-10-23,SAGB Index,SA Govt Bond Index,86.5,0.155374041,7.02,9.1
2017-10-24,SAGB Index,SA Govt Bond Index,86.5,0.022488137,7.02,9.1
2017-10-25,SAGB Index,SA Govt Bond Index,84.5,-1.642670077,6.92,9.25
2017-10-26,SAGB Index,SA Govt Bond Index,83.3,-1.059709089,6.87,9.36
2017-10-27,SAGB Index,SA Govt Bond Index,84.5,1.04488738,6.92,9.26
2017-10-30,SAGB Index,SA Govt Bond Index,84.8,0.432817691,6.93,9.23
2017-10-31,SAGB Index,SA Govt Bond Index,84.7,-0.050689826,6.93,9.23
2017-11-01,SAGB Index,SA Govt Bond Index,85.4,0.647557291,6.96,9.18
2017-11-02,SAGB Index,SA Govt Bond Index,87.6,-0.138614597,7.13,9.24
2017-11-03,SAGB Index,SA Govt Bond Index,85.8,-1.627618344,7.04,9.39
2017-11-06,SAGB Index,SA Govt Bond Index,85.6,0.075771211,7.03,9.39
2017-11-07,SAGB Index,SA Govt Bond Index,86.4,0.6819641,7.06,9.33
2017-11-08,SAGB Index,SA Govt Bond Index,85.7,-0.534087844,7.03,9.39
2017-11-09,SAGB Index,SA Govt Bond Index,85.6,-0.082967731,7.03,9.4
2017-11-10,SAGB Index,SA Govt Bond Index,85.3,-0.266364236,7.01,9.42
2017-11-13,SAGB Index,SA Govt Bond Index,84.4,-0.674176742,6.96,9.5
2017-11-14,SAGB Index,SA Govt Bond Index,84.4,0.112127557,6.96,9.49
2017-11-15,SAGB Index,SA Govt Bond Index,84.5,0.296859595,6.97,9.46
2017-11-16,SAGB Index,SA Govt Bond Index,84.5,0.126668281,6.97,9.45
2017-11-17,SAGB Index,SA Govt Bond Index,84.4,0.090233977,6.97,9.45
2017-11-20,SAGB Index,SA Govt Bond Index,83.9,-0.367462113,6.94,9.49
2017-11-21,SAGB Index,SA Govt Bond Index,83.3,-0.430890175,6.91,9.53
2017-11-22,SAGB Index,SA Govt Bond Index,83.8,0.511272347,6.93,9.49
2017-11-23,SAGB Index,SA Govt Bond Index,84.2,0.392398677,6.95,9.45
2017-11-24,SAGB Index,SA Govt Bond Index,84.4,0.183904651,6.96,9.44
2017-11-27,SAGB Index,SA Govt Bond Index,85.6,1.134124416,7.01,9.33
2017-11-28,SAGB Index,SA Govt Bond Index,86.1,0.449238055,7.03,9.29
2017-11-29,SAGB Index,SA Govt Bond Index,85,-0.876405886,6.98,9.38
2017-11-30,SAGB Index,SA Govt Bond Index,84.1,-0.641154972,6.94,9.45
2017-12-01,SAGB Index,SA Govt Bond Index,84.6,0.347534196,6.96,9.41
2017-12-04,SAGB Index,SA Govt Bond Index,85.2,0.711643083,6.99,9.35
2017-12-05,SAGB Index,SA Govt Bond Index,85.8,0.583036984,7.01,9.3
2017-12-06,SAGB Index,SA Govt Bond Index,85.8,0.000176779,7.01,9.3
2017-12-07,SAGB Index,SA Govt Bond Index,85.5,-0.446542215,6.99,9.35
2017-12-08,SAGB Index,SA Govt Bond Index,85.5,-0.040841404,6.99,9.36
2017-12-11,SAGB Index,SA Govt Bond Index,85.6,0.335036346,7,9.33
2017-12-12,SAGB Index,SA Govt Bond Index,85.3,-0.270887555,6.98,9.36
2017-12-13,SAGB Index,SA Govt Bond Index,85.6,0.323462576,6.99,9.33
2017-12-14,SAGB Index,SA Govt Bond Index,85.5,-0.028313473,6.99,9.34
2017-12-15,SAGB Index,SA Govt Bond Index,87.3,1.582463333,7.07,9.19
2017-12-18,SAGB Index,SA Govt Bond Index,88.3,0.50498186,7.14,9.15
2017-12-19,SAGB Index,SA Govt Bond Index,90,1.706369846,7.21,8.99
2017-12-20,SAGB Index,SA Govt Bond Index,89.5,-0.200640276,7.19,9.01
2017-12-21,SAGB Index,SA Govt Bond Index,88.8,-0.391155446,7.16,9.05
2017-12-22,SAGB Index,SA Govt Bond Index,88.4,-0.152618086,7.14,9.07
2017-12-27,SAGB Index,SA Govt Bond Index,89.5,1.198079912,7.19,8.97
2017-12-28,SAGB Index,SA Govt Bond Index,89.4,0.039712104,7.19,8.97
2017-12-29,SAGB Index,SA Govt Bond Index,89,-0.304847534,7.17,9
2018-01-02,SAGB Index,SA Govt Bond Index,88.9,0.151103155,7.16,8.99
2018-01-03,SAGB Index,SA Govt Bond Index,88.6,-0.173132665,7.14,9.01
2018-01-04,SAGB Index,SA Govt Bond Index,89.1,0.221939692,7.16,8.99
2018-01-05,SAGB Index,SA Govt Bond Index,89.1,0.070136588,7.16,8.99
2018-01-08,SAGB Index,SA Govt Bond Index,88.7,-0.226214396,7.14,9.02
2018-01-09,SAGB Index,SA Govt Bond Index,89.5,0.629665726,7.18,8.97
2018-01-10,SAGB Index,SA Govt Bond Index,89.3,-0.427122895,7.17,9.01
2018-01-11,SAGB Index,SA Govt Bond Index,89.6,0.301983005,7.18,8.98
2018-01-12,SAGB Index,SA Govt Bond Index,89.6,0.139282602,7.18,8.97
2018-01-15,SAGB Index,SA Govt Bond Index,89.9,0.476586424,7.19,8.93
2018-01-16,SAGB Index,SA Govt Bond Index,90.3,0.360117606,7.21,8.9
2018-01-17,SAGB Index,SA Govt Bond Index,90.1,-0.048770759,7.2,8.91
2018-01-18,SAGB Index,SA Govt Bond Index,89.7,-0.241960636,7.18,8.93
2018-01-19,SAGB Index,SA Govt Bond Index,89.8,0.130770588,7.19,8.92
2018-01-22,SAGB Index,SA Govt Bond Index,90.8,0.86618892,7.23,8.85
2018-01-23,SAGB Index,SA Govt Bond Index,91,0.249803203,7.24,8.83
2018-01-24,SAGB Index,SA Govt Bond Index,90.8,0.019423149,7.23,8.83
2018-01-25,SAGB Index,SA Govt Bond Index,90.6,-0.198841145,7.22,8.85
2018-01-26,SAGB Index,SA Govt Bond Index,91.4,-0.148513287,7.29,8.87
2018-01-29,SAGB Index,SA Govt Bond Index,90.3,-0.765323118,7.23,8.94
2018-01-30,SAGB Index,SA Govt Bond Index,90.2,0.04464548,7.23,8.94
2018-01-31,SAGB Index,SA Govt Bond Index,90.7,0.47393683,7.25,8.9
2018-02-01,SAGB Index,SA Govt Bond Index,92.2,0.352815848,7.32,8.89
2018-02-02,SAGB Index,SA Govt Bond Index,91.8,-0.268548391,7.31,8.92
2018-02-05,SAGB Index,SA Govt Bond Index,91.8,0.156824798,7.3,8.91
2018-02-06,SAGB Index,SA Govt Bond Index,91.8,0.025818918,7.3,8.91
2018-02-07,SAGB Index,SA Govt Bond Index,92.2,0.435977285,7.32,8.87
2018-02-08,SAGB Index,SA Govt Bond Index,92.1,-0.07328704,7.31,8.88
2018-02-09,SAGB Index,SA Govt Bond Index,91.9,-0.114325348,7.3,8.89
2018-02-12,SAGB Index,SA Govt Bond Index,92.2,0.438721081,7.31,8.86
2018-02-13,SAGB Index,SA Govt Bond Index,91.7,-0.328637255,7.29,8.89
2018-02-14,SAGB Index,SA Govt Bond Index,92,0.268489341,7.3,8.87
2018-02-15,SAGB Index,SA Govt Bond Index,93.6,1.379398228,7.37,8.75
2018-02-16,SAGB Index,SA Govt Bond Index,95,1.063037885,7.43,8.66
2018-02-19,SAGB Index,SA Govt Bond Index,95.2,0.336296794,7.44,8.63
2018-02-20,SAGB Index,SA Govt Bond Index,95,-0.064876734,7.43,8.64
2018-02-21,SAGB Index,SA Govt Bond Index,96.7,1.319318594,7.51,8.53
2018-02-22,SAGB Index,SA Govt Bond Index,96.4,-0.263766664,7.49,8.55
2018-02-23,SAGB Index,SA Govt Bond Index,97.8,-0.026781188,7.59,8.56
2018-02-26,SAGB Index,SA Govt Bond Index,98,0.319387439,7.6,8.54
2018-02-27,SAGB Index,SA Govt Bond Index,97,-0.71255887,7.56,8.6
2018-02-28,SAGB Index,SA Govt Bond Index,96.4,-0.355234384,7.53,8.63
2018-03-01,SAGB Index,SA Govt Bond Index,96.4,-0.20291145,7.53,8.65
2018-03-02,SAGB Index,SA Govt Bond Index,95.7,-0.435464345,7.5,8.7
2018-03-05,SAGB Index,SA Govt Bond Index,95.4,-0.102995937,7.48,8.71
2018-03-06,SAGB Index,SA Govt Bond Index,96.7,1.075855327,7.54,8.62
2018-03-07,SAGB Index,SA Govt Bond Index,96.4,-0.201447282,7.52,8.64
2018-03-08,SAGB Index,SA Govt Bond Index,96.5,0.160295753,7.53,8.63
2018-03-09,SAGB Index,SA Govt Bond Index,96.5,0.139053093,7.53,8.62
2018-03-12,SAGB Index,SA Govt Bond Index,96.4,0.066710394,7.52,8.62
2018-03-13,SAGB Index,SA Govt Bond Index,96.1,-0.200157632,7.51,8.64
2018-03-14,SAGB Index,SA Govt Bond Index,96,0.041329264,7.51,8.64
2018-03-15,SAGB Index,SA Govt Bond Index,95.6,-0.27093111,7.49,8.66
2018-03-16,SAGB Index,SA Govt Bond Index,95.6,0.024565646,7.49,8.66
2018-03-19,SAGB Index,SA Govt Bond Index,95,-0.34206885,7.46,8.7
2018-03-20,SAGB Index,SA Govt Bond Index,96.5,1.086587108,7.52,8.61
2018-03-22,SAGB Index,SA Govt Bond Index,97.6,0.852468734,7.56,8.54
2018-03-23,SAGB Index,SA Govt Bond Index,97.8,0.239517552,7.57,8.52
2018-03-26,SAGB Index,SA Govt Bond Index,98.6,0.771685935,7.61,8.46
2018-03-27,SAGB Index,SA Govt Bond Index,99.3,0.11683723,7.66,8.45
2018-03-28,SAGB Index,SA Govt Bond Index,99.1,-0.130292549,7.65,8.46
2018-03-29,SAGB Index,SA Govt Bond Index,98.2,-0.660447014,7.61,8.52
2018-04-03,SAGB Index,SA Govt Bond Index,97.6,-0.136368933,7.58,8.54
2018-04-04,SAGB Index,SA Govt Bond Index,97.1,-0.385539661,7.55,8.58
2018-04-05,SAGB Index,SA Govt Bond Index,99.3,0.317698514,7.65,8.55
2018-04-06,SAGB Index,SA Govt Bond Index,99.1,-0.091520471,7.65,8.58
2018-04-09,SAGB Index,SA Govt Bond Index,98.6,-0.236749753,7.62,8.61
2018-04-10,SAGB Index,SA Govt Bond Index,98.4,-0.119051577,7.61,8.62
2018-04-11,SAGB Index,SA Govt Bond Index,98.4,0.060072245,7.61,8.62
2018-04-12,SAGB Index,SA Govt Bond Index,98.6,0.195949221,7.62,8.6
2018-04-13,SAGB Index,SA Govt Bond Index,98.9,0.186712578,7.63,8.59
2018-04-16,SAGB Index,SA Govt Bond Index,98.8,0.054284019,7.62,8.59
2018-04-17,SAGB Index,SA Govt Bond Index,98.7,0.018768295,7.61,8.59
2018-04-18,SAGB Index,SA Govt Bond Index,98.8,0.267437442,7.62,8.57
2018-04-19,SAGB Index,SA Govt Bond Index,99.2,0.280563581,7.64,8.54
2018-04-20,SAGB Index,SA Govt Bond Index,98.8,-0.255000024,7.62,8.57
2018-04-23,SAGB Index,SA Govt Bond Index,97.6,-0.861763998,7.56,8.65
2018-04-24,SAGB Index,SA Govt Bond Index,96.8,-0.56174073,7.53,8.7
2018-04-25,SAGB Index,SA Govt Bond Index,96.4,-0.360288231,7.51,8.74
2018-04-26,SAGB Index,SA Govt Bond Index,97.1,0.645069381,7.54,8.68
2018-04-30,SAGB Index,SA Govt Bond Index,97.3,0.333508808,7.54,8.66
2018-05-02,SAGB Index,SA Govt Bond Index,96,-0.937441549,7.48,8.75
2018-05-03,SAGB Index,SA Govt Bond Index,96.2,0.191214685,7.5,8.74
2018-05-04,SAGB Index,SA Govt Bond Index,95.6,-0.48726577,7.47,8.78
2018-05-07,SAGB Index,SA Govt Bond Index,95.9,0.411814552,7.48,8.75
2018-05-08,SAGB Index,SA Govt Bond Index,95.2,-0.450562764,7.45,8.79
2018-05-09,SAGB Index,SA Govt Bond Index,94.1,-0.720406266,7.4,8.86
2018-05-10,SAGB Index,SA Govt Bond Index,94.6,0.458473759,7.42,8.82
2018-05-11,SAGB Index,SA Govt Bond Index,94.9,0.344177556,7.43,8.79
2018-05-14,SAGB Index,SA Govt Bond Index,95,0.204226019,7.44,8.78
2018-05-15,SAGB Index,SA Govt Bond Index,93.6,-1.109026228,7.37,8.88
2018-05-16,SAGB Index,SA Govt Bond Index,93.8,0.194924515,7.38,8.87
2018-05-17,SAGB Index,SA Govt Bond Index,93.4,-0.29650384,7.36,8.9
2018-05-18,SAGB Index,SA Govt Bond Index,92.5,-0.69427788,7.32,8.96
2018-05-21,SAGB Index,SA Govt Bond Index,92.1,-0.204484627,7.3,8.99
2018-05-22,SAGB Index,SA Govt Bond Index,93,0.845452301,7.34,8.91
2018-05-23,SAGB Index,SA Govt Bond Index,93.2,0.289616769,7.35,8.89
2018-05-24,SAGB Index,SA Govt Bond Index,93.9,0.541342004,7.38,8.84
2018-05-25,SAGB Index,SA Govt Bond Index,93.8,-0.046477145,7.37,8.85
2018-05-28,SAGB Index,SA Govt Bond Index,93.9,0.244560933,7.37,8.83
2018-05-29,SAGB Index,SA Govt Bond Index,93,-0.651159954,7.33,8.89
2018-05-30,SAGB Index,SA Govt Bond Index,92.9,-0.047012448,7.33,8.9
2018-05-31,SAGB Index,SA Govt Bond Index,92.8,-0.026022557,7.32,8.91
2018-06-01,SAGB Index,SA Govt Bond Index,92.2,-0.462546057,7.29,8.95
2018-06-04,SAGB Index,SA Govt Bond Index,92.5,0.410120974,7.3,8.92
2018-06-05,SAGB Index,SA Govt Bond Index,91.4,-0.728570342,7.26,8.99
2018-06-06,SAGB Index,SA Govt Bond Index,91.2,-0.135898568,7.24,9
2018-06-07,SAGB Index,SA Govt Bond Index,90.2,-0.836570892,7.2,9.08
2018-06-08,SAGB Index,SA Govt Bond Index,89.2,-0.900232339,7.15,9.17
2018-06-11,SAGB Index,SA Govt Bond Index,88.9,-0.140968783,7.13,9.19
2018-06-12,SAGB Index,SA Govt Bond Index,88.7,-0.107081335,7.12,9.2
2018-06-13,SAGB Index,SA Govt Bond Index,88.9,0.230871152,7.13,9.19
2018-06-14,SAGB Index,SA Govt Bond Index,89.1,0.255582035,7.14,9.16
2018-06-15,SAGB Index,SA Govt Bond Index,88.6,-0.445093044,7.12,9.21
2018-06-18,SAGB Index,SA Govt Bond Index,88.9,-0.198001022,7.15,9.23
2018-06-19,SAGB Index,SA Govt Bond Index,88.2,-0.572174513,7.12,9.29
2018-06-20,SAGB Index,SA Govt Bond Index,89.3,1.077659566,7.17,9.19
2018-06-21,SAGB Index,SA Govt Bond Index,90.1,0.673510149,7.2,9.13
2018-06-22,SAGB Index,SA Govt Bond Index,90.5,0.382782531,7.22,9.1
2018-06-25,SAGB Index,SA Govt Bond Index,90,-0.243600161,7.19,9.13
2018-06-26,SAGB Index,SA Govt Bond Index,90.1,0.150894093,7.2,9.12
2018-06-27,SAGB Index,SA Govt Bond Index,89.9,-0.088231235,7.19,9.13
2018-06-28,SAGB Index,SA Govt Bond Index,89.7,-0.140275058,7.18,9.14
2018-06-29,SAGB Index,SA Govt Bond Index,90.3,0.643569737,7.21,9.08
2018-07-02,SAGB Index,SA Govt Bond Index,89.8,-0.298619315,7.18,9.12
2018-07-03,SAGB Index,SA Govt Bond Index,90.1,0.316746017,7.19,9.09
2018-07-04,SAGB Index,SA Govt Bond Index,90.8,0.71885363,7.22,9.03
2018-07-05,SAGB Index,SA Govt Bond Index,90.9,0.093722844,7.23,9.02
2018-07-06,SAGB Index,SA Govt Bond Index,91.3,0.447728254,7.25,8.98
2018-07-09,SAGB Index,SA Govt Bond Index,91.5,0.300493876,7.25,8.96
2018-07-10,SAGB Index,SA Govt Bond Index,91,-0.305070058,7.23,8.99
2018-07-11,SAGB Index,SA Govt Bond Index,90.7,-0.305680454,7.22,9.02
2018-07-12,SAGB Index,SA Govt Bond Index,90.4,-0.14974354,7.21,9.04
2018-07-13,SAGB Index,SA Govt Bond Index,90.4,-0.002109941,7.2,9.04
2018-07-16,SAGB Index,SA Govt Bond Index,90.6,0.372006661,7.21,9.01
2018-07-17,SAGB Index,SA Govt Bond Index,90.9,0.276677285,7.22,8.99
2018-07-18,SAGB Index,SA Govt Bond Index,90.6,-0.115300079,7.21,9
2018-07-19,SAGB Index,SA Govt Bond Index,90.2,-0.309651505,7.19,9.03
2018-07-20,SAGB Index,SA Govt Bond Index,90.3,0.099273184,7.2,9.03
2018-07-23,SAGB Index,SA Govt Bond Index,89.8,-0.284257751,7.17,9.06
2018-07-24,SAGB Index,SA Govt Bond Index,90,0.281823138,7.18,9.04
2018-07-25,SAGB Index,SA Govt Bond Index,90.9,0.796659338,7.22,8.97
2018-07-26,SAGB Index,SA Govt Bond Index,92,0.030818372,7.3,8.97
2018-07-27,SAGB Index,SA Govt Bond Index,92.5,0.389283004,7.32,8.93
2018-07-30,SAGB Index,SA Govt Bond Index,92.3,0.006233786,7.31,8.94
2018-07-31,SAGB Index,SA Govt Bond Index,92.3,0.066969066,7.31,8.93
2018-08-01,SAGB Index,SA Govt Bond Index,92,-0.220099316,7.3,8.96
2018-08-02,SAGB Index,SA Govt Bond Index,91.9,-0.496555963,7.29,9
2018-08-03,SAGB Index,SA Govt Bond Index,91.7,-0.120977926,7.28,9.02
2018-08-06,SAGB Index,SA Govt Bond Index,91.1,-0.30345543,7.25,9.05
2018-08-07,SAGB Index,SA Govt Bond Index,91.6,0.407131259,7.27,9.02
2018-08-08,SAGB Index,SA Govt Bond Index,91.7,0.098795627,7.28,9.01
2018-08-10,SAGB Index,SA Govt Bond Index,90.2,-1.156246835,7.21,9.12
2018-08-13,SAGB Index,SA Govt Bond Index,89.3,-0.711653489,7.16,9.19
2018-08-14,SAGB Index,SA Govt Bond Index,89.5,0.318903248,7.17,9.17
2018-08-15,SAGB Index,SA Govt Bond Index,89.1,-0.360666605,7.15,9.2
2018-08-16,SAGB Index,SA Govt Bond Index,89.2,0.207941429,7.16,9.19
2018-08-17,SAGB Index,SA Govt Bond Index,88.7,-0.369397109,7.13,9.22
2018-08-20,SAGB Index,SA Govt Bond Index,88.7,0.154773355,7.13,9.22
2018-08-21,SAGB Index,SA Govt Bond Index,88.9,0.224672701,7.14,9.2
2018-08-22,SAGB Index,SA Govt Bond Index,89.3,0.429371215,7.16,9.16
2018-08-23,SAGB Index,SA Govt Bond Index,89.3,0.000162809,7.15,9.16
2018-08-24,SAGB Index,SA Govt Bond Index,89.6,0.369249405,7.17,9.13
2018-08-27,SAGB Index,SA Govt Bond Index,89.7,0.254019955,7.17,9.11
2018-08-28,SAGB Index,SA Govt Bond Index,91,0.027343933,7.27,9.11
2018-08-29,SAGB Index,SA Govt Bond Index,90.5,-0.401150396,7.25,9.15
2018-08-30,SAGB Index,SA Govt Bond Index,89.8,-0.562898097,7.22,9.2
2018-08-31,SAGB Index,SA Govt Bond Index,90.1,0.347229027,7.23,9.17
2018-09-03,SAGB Index,SA Govt Bond Index,89.6,-0.284178762,7.21,9.21
2018-09-04,SAGB Index,SA Govt Bond Index,87.8,-1.441592019,7.12,9.35
2018-09-05,SAGB Index,SA Govt Bond Index,87.7,-0.004140279,7.12,9.35
2018-09-06,SAGB Index,SA Govt Bond Index,88.3,0.321464593,7.14,9.32
2018-09-07,SAGB Index,SA Govt Bond Index,88.6,0.36930036,7.16,9.29
2018-09-10,SAGB Index,SA Govt Bond Index,87.7,-0.608246694,7.11,9.36
2018-09-11,SAGB Index,SA Govt Bond Index,87.8,0.164328067,7.12,9.34
2018-09-12,SAGB Index,SA Govt Bond Index,88,0.131180692,7.13,9.33
2018-09-13,SAGB Index,SA Govt Bond Index,88.6,0.629139401,7.15,9.28
2018-09-14,SAGB Index,SA Govt Bond Index,87.9,-0.549125318,7.12,9.33
2018-09-17,SAGB Index,SA Govt Bond Index,87.2,-0.457685523,7.09,9.38
2018-09-18,SAGB Index,SA Govt Bond Index,87.6,0.380949857,7.1,9.35
2018-09-19,SAGB Index,SA Govt Bond Index,88.3,0.724852901,7.14,9.28
2018-09-20,SAGB Index,SA Govt Bond Index,88.3,0.09599523,7.14,9.28
2018-09-21,SAGB Index,SA Govt Bond Index,88.3,0.047624269,7.13,9.27
2018-09-25,SAGB Index,SA Govt Bond Index,87.6,-0.361837585,7.1,9.32
2018-09-26,SAGB Index,SA Govt Bond Index,88.7,0.537503776,7.17,9.27
2018-09-27,SAGB Index,SA Govt Bond Index,89.4,0.65987792,7.2,9.21
2018-09-28,SAGB Index,SA Govt Bond Index,89.2,-0.080301479,7.19,9.22
2018-10-01,SAGB Index,SA Govt Bond Index,88.6,-0.272757382,7.16,9.25
2018-10-02,SAGB Index,SA Govt Bond Index,88.1,-0.365647975,7.14,9.29
2018-10-03,SAGB Index,SA Govt Bond Index,88.1,0.033169609,7.14,9.29
2018-10-04,SAGB Index,SA Govt Bond Index,87.7,-0.602571997,7.11,9.35
2018-10-05,SAGB Index,SA Govt Bond Index,87.4,-0.207388418,7.1,9.37
2018-10-08,SAGB Index,SA Govt Bond Index,87,-0.210783555,7.08,9.4
2018-10-09,SAGB Index,SA Govt Bond Index,87.4,0.428068346,7.1,9.36
2018-10-10,SAGB Index,SA Govt Bond Index,87.3,0.037957711,7.09,9.36
2018-10-11,SAGB Index,SA Govt Bond Index,86.7,-0.383868016,7.06,9.4
2018-10-12,SAGB Index,SA Govt Bond Index,86.9,0.214356617,7.07,9.38
2018-10-15,SAGB Index,SA Govt Bond Index,86.9,0.222454037,7.07,9.37
2018-10-16,SAGB Index,SA Govt Bond Index,87.1,0.283032188,7.08,9.34
2018-10-17,SAGB Index,SA Govt Bond Index,87.4,0.303679184,7.09,9.32
2018-10-18,SAGB Index,SA Govt Bond Index,87.2,-0.128611696,7.08,9.33
2018-10-19,SAGB Index,SA Govt Bond Index,86.9,-0.189897517,7.07,9.35
2018-10-22,SAGB Index,SA Govt Bond Index,87.4,0.468770211,7.09,9.31
2018-10-23,SAGB Index,SA Govt Bond Index,87.3,-0.003585339,7.08,9.32
2018-10-24,SAGB Index,SA Govt Bond Index,85.4,-1.409251811,7,9.45
2018-10-25,SAGB Index,SA Govt Bond Index,85.1,-0.263496771,6.98,9.48
2018-10-26,SAGB Index,SA Govt Bond Index,85.9,0.629157019,7.01,9.42
2018-10-29,SAGB Index,SA Govt Bond Index,86.5,0.713176303,7.04,9.36
2018-10-30,SAGB Index,SA Govt Bond Index,86,-0.316121889,7.02,9.4
2018-10-31,SAGB Index,SA Govt Bond Index,85.3,-0.62703022,6.98,9.46
2018-11-01,SAGB Index,SA Govt Bond Index,88.2,0.755797252,7.18,9.47
2018-11-02,SAGB Index,SA Govt Bond Index,88.9,0.69458099,7.21,9.4
2018-11-05,SAGB Index,SA Govt Bond Index,89.1,0.332771933,7.22,9.38
2018-11-06,SAGB Index,SA Govt Bond Index,89.3,0.190405138,7.22,9.36
2018-11-07,SAGB Index,SA Govt Bond Index,89.9,0.552970924,7.25,9.31
2018-11-08,SAGB Index,SA Govt Bond Index,89.1,-0.557496338,7.21,9.37
2018-11-09,SAGB Index,SA Govt Bond Index,88.8,-0.221302333,7.2,9.39
2018-11-12,SAGB Index,SA Govt Bond Index,88.5,-0.130122984,7.18,9.41
2018-11-13,SAGB Index,SA Govt Bond Index,88.3,-0.134354012,7.17,9.43
2018-11-14,SAGB Index,SA Govt Bond Index,88.7,0.493077235,7.19,9.38
2018-11-15,SAGB Index,SA Govt Bond Index,88.6,-0.079321141,7.18,9.39
2018-11-16,SAGB Index,SA Govt Bond Index,89.1,0.514538633,7.21,9.35
2018-11-19,SAGB Index,SA Govt Bond Index,88.9,0.07349765,7.2,9.35
2018-11-20,SAGB Index,SA Govt Bond Index,88.7,-0.125627331,7.18,9.36
2018-11-21,SAGB Index,SA Govt Bond Index,89.2,0.52442816,7.21,9.31
2018-11-22,SAGB Index,SA Govt Bond Index,90.1,0.861305578,7.25,9.23
2018-11-23,SAGB Index,SA Govt Bond Index,90,-0.001908625,7.24,9.24
2018-11-26,SAGB Index,SA Govt Bond Index,89.3,-0.325426705,7.21,9.27
2018-11-27,SAGB Index,SA Govt Bond Index,89,-0.142180775,7.2,9.29
2018-11-28,SAGB Index,SA Govt Bond Index,88.9,-0.186009051,7.19,9.31
2018-11-29,SAGB Index,SA Govt Bond Index,89.9,0.96011604,7.23,9.22
2018-11-30,SAGB Index,SA Govt Bond Index,89.5,-0.233742303,7.22,9.25
2018-12-03,SAGB Index,SA Govt Bond Index,89.5,0.217282459,7.21,9.23
